2,41,37,57,56,64,70,52,53,56,55,50,54,53,45,47,48,60,95,63,57,71,63,65,24,56,51,46,43,33,63
2,41,34,59,61,64,74,53,25,56,34,52,28,46,36,54,44,71,79,51,41,74,60,41,23,24,24,30,37,24,62
2,49,40,56,62,57,74,62,30,55,46,53,35,44,49,72,52,55,80,61,60,70,62,72,26,37,30,39,46,33,62
2,61,46,63,59,65,48,50,44,56,53,52,34,63,59,31,34,61,71,67,52,70,62,61,51,55,51,60,54,53,62
2,44,31,57,58,63,61,53,22,55,32,44,33,46,27,59,63,68,73,64,50,79,60,34,21,20,23,22,35,28,61
2,37,34,62,57,63,55,58,31,53,44,39,33,47,35,53,55,54,65,56,35,71,68,44,24,32,42,30,26,19,60
2,51,42,55,53,58,57,62,44,65,39,52,57,53,56,36,41,36,63,70,65,58,57,42,39,43,37,39,42,35,59
2,54,45,50,46,47,82,56,54,45,54,49,19,52,48,45,75,69,84,41,37,58,67,67,49,44,25,29,33,28,58
2,33,28,56,58,61,46,47,22,57,34,45,32,33,27,59,57,58,72,57,42,70,53,37,25,20,26,27,41,24,57
2,29,28,47,52,60,46,50,25,54,35,43,30,28,23,64,58,59,57,58,40,65,44,35,22,25,24,22,41,31,51
4,87,83,80,87,84,84,85,75,83,75,76,87,81,76,77,80,82,77,82,77,77,70,83,67,66,80,67,59,54,86
3,81,74,77,81,81,70,80,62,81,70,81,79,79,75,76,77,84,76,68,71,61,73,69,55,61,65,65,65,51,81
2,80,73,82,77,84,71,85,64,86,79,86,75,81,80,65,58,86,73,75,73,71,71,68,46,64,77,55,56,62,81
2,75,72,71,78,73,74,74,76,75,70,64,68,73,67,82,80,91,76,66,70,80,75,72,55,65,64,50,57,60,77
2,75,75,72,76,75,75,73,70,76,42,63,81,76,68,79,80,79,79,71,68,69,64,65,33,63,65,29,40,20,77
2,74,69,71,69,73,69,71,64,71,69,67,78,68,59,79,85,81,68,72,83,55,67,67,59,61,68,30,55,32,75
3,75,74,71,75,74,79,70,75,67,69,74,79,69,66,84,82,78,85,76,88,63,64,67,67,63,77,70,68,52,75
2,72,64,76,75,69,77,76,62,62,62,73,69,71,62,73,78,76,59,79,80,90,65,77,37,49,55,57,61,48,73
2,68,67,70,69,65,63,70,62,62,67,70,76,70,66,82,82,92,65,73,79,69,41,69,52,59,74,70,62,54,72
2,69,68,66,68,71,66,68,69,69,64,70,73,70,66,76,79,79,69,66,75,63,62,62,63,61,62,62,42,52,72
3,72,76,67,66,66,74,71,67,66,65,65,70,67,60,85,81,86,55,69,85,70,50,68,49,59,69,22,35,50,71
2,69,65,69,72,71,75,68,52,68,62,67,73,67,66,73,69,83,65,73,72,67,56,80,54,66,74,70,48,54,71
3,59,59,68,65,68,65,66,57,65,54,60,60,63,59,90,91,78,68,65,73,67,50,65,51,53,54,60,46,53,69
3,75,76,65,62,70,67,72,69,65,73,60,86,79,78,68,55,60,60,63,65,76,61,86,67,79,86,70,74,58,69
3,83,79,81,83,83,69,84,77,85,78,79,82,83,80,86,86,87,69,77,82,82,75,83,63,83,78,83,80,68,86
2,75,69,72,78,78,72,64,64,72,60,74,76,72,68,79,83,87,67,75,79,75,64,65,33,51,75,39,49,33,76
3,78,74,64,63,69,77,78,69,74,77,80,80,76,77,75,80,83,59,72,76,73,75,69,68,76,73,78,85,53,75
2,74,71,75,77,78,80,74,41,61,41,66,76,73,76,77,79,69,68,79,74,62,51,87,44,77,72,69,46,66,74
2,74,68,75,82,79,66,64,60,78,64,67,68,72,70,78,68,74,64,83,70,74,63,46,30,47,69,34,44,35,75
3,66,67,69,67,66,84,70,49,67,58,73,70,61,62,74,67,87,65,82,80,84,41,70,40,62,65,58,55,55,69
3,81,77,85,86,83,81,83,71,82,70,78,84,78,77,77,83,91,74,60,74,62,68,71,59,60,74,75,65,56,85
3,80,76,78,81,77,75,80,76,76,75,74,83,81,71,82,76,80,72,75,75,81,76,69,71,67,73,53,62,61,80
2,77,73,79,81,82,74,79,61,82,66,79,78,77,61,75,75,84,65,72,74,75,67,71,39,61,74,59,61,56,80
2,76,74,79,82,82,73,76,63,77,51,75,79,76,70,81,79,82,72,71,76,71,69,59,38,54,74,66,52,43,80
3,74,71,73,80,77,86,74,72,75,59,78,76,70,67,76,78,80,81,66,75,73,69,89,60,88,64,69,64,65,77
3,70,72,74,73,76,74,73,69,69,66,71,69,69,66,79,86,88,72,65,74,71,64,75,55,64,64,53,49,65,75
2,72,74,73,76,72,41,71,68,69,68,66,71,70,72,88,82,75,48,86,80,56,53,75,67,82,66,45,58,63,74
3,72,74,68,74,73,73,65,61,66,48,64,72,73,71,84,83,82,52,84,84,73,54,63,56,57,72,55,47,55,73
2,69,69,77,74,77,74,71,68,73,57,72,63,70,67,73,72,75,75,67,67,84,64,60,39,39,57,48,56,39,73
2,64,69,69,69,71,69,71,65,73,61,73,73,68,67,85,86,80,68,82,82,82,57,64,52,62,65,34,53,59,73
2,70,70,67,64,68,72,74,60,70,69,72,74,75,65,82,83,80,50,84,78,80,46,67,63,57,65,51,50,56,74
3,67,68,68,72,70,56,72,67,68,53,70,69,62,66,78,75,89,75,62,83,66,65,76,45,69,73,42,43,35,72
3,68,66,72,73,72,72,74,58,73,64,61,70,69,68,67,69,77,72,58,66,66,62,61,61,52,69,55,62,66,72
3,67,66,67,69,70,78,68,65,66,64,65,68,69,66,69,75,92,72,63,65,66,66,68,54,57,65,60,61,58,71
2,67,68,66,71,68,66,62,50,67,64,69,70,67,57,79,80,75,57,72,66,62,52,65,26,35,63,32,35,26,70
2,64,63,60,62,66,65,67,64,69,66,72,62,64,63,72,73,64,66,71,65,65,63,65,57,60,58,67,64,55,66
2,65,67,65,62,65,56,59,55,57,48,47,65,59,54,74,78,68,51,76,66,57,57,25,24,29,72,66,38,22,65
2,49,35,64,61,63,76,55,13,55,45,52,35,53,41,59,62,61,76,60,73,64,68,32,22,41,30,29,30,19,64
3,81,82,76,82,82,70,80,72,82,70,80,86,79,69,83,89,93,79,79,79,79,72,78,57,72,78,59,59,68,84
3,79,78,81,82,82,74,80,75,80,76,81,88,81,74,76,75,86,69,85,75,72,74,84,70,75,81,82,90,63,83
3,75,74,82,86,82,82,78,68,86,62,80,80,75,69,79,73,69,69,87,79,89,80,72,33,63,76,51,57,53,82
3,74,72,79,83,77,73,81,65,75,70,81,78,75,72,79,83,87,69,66,79,70,70,60,57,66,62,45,52,51,80
2,69,73,76,83,80,82,74,60,87,63,61,73,67,65,86,80,91,72,70,69,71,66,75,40,53,65,62,31,57,80
3,78,77,76,79,77,77,84,77,76,78,86,85,85,82,71,69,91,73,73,73,64,69,85,68,79,81,77,83,79,80
2,76,77,77,79,76,74,78,72,76,70,70,81,78,75,85,88,77,61,82,81,75,60,58,56,59,80,49,52,59,79
2,75,74,74,78,79,74,78,64,74,58,72,80,74,70,77,84,91,75,62,69,73,70,80,54,69,73,68,76,52,79
3,78,69,76,78,77,81,72,62,78,57,56,79,78,65,84,85,82,62,80,81,83,66,75,53,62,67,59,56,38,79
3,76,67,75,81,76,75,74,61,81,56,59,81,75,77,74,80,82,69,78,75,79,63,81,42,63,72,69,66,47,79
2,78,67,79,80,81,76,73,54,77,62,63,81,75,72,75,77,87,72,68,68,78,70,61,41,54,76,33,44,48,79
2,73,72,73,82,79,79,78,68,77,71,78,74,77,75,78,77,90,66,65,68,80,66,68,56,59,71,51,68,62,79
2,69,66,85,85,86,75,78,55,85,60,76,67,71,67,75,75,74,77,67,71,65,70,79,55,74,45,48,57,51,79
2,76,71,76,79,81,55,72,66,76,59,73,75,64,69,80,83,82,66,75,77,70,70,52,34,43,64,38,45,59,79
3,77,79,71,80,78,87,73,69,76,69,72,76,75,65,87,86,77,64,78,77,68,52,60,37,59,66,72,46,32,78
3,76,77,75,76,77,69,78,72,76,67,75,81,74,77,82,84,82,60,70,80,76,66,75,50,67,84,75,63,66,78
2,64,62,78,82,83,91,78,60,69,56,70,74,68,49,74,84,84,88,55,52,76,73,82,42,52,43,25,44,31,78
3,82,81,74,80,77,75,79,77,78,69,81,81,79,77,77,75,74,69,76,77,74,65,88,59,85,84,69,59,53,78
3,81,77,79,79,80,69,77,77,71,72,74,81,80,77,77,78,78,68,72,73,68,63,76,56,54,79,71,65,50,78
2,71,76,68,76,77,68,80,69,71,68,66,76,73,59,88,86,82,33,90,86,59,60,78,45,68,54,49,49,55,77
2,72,71,77,75,77,96,72,57,67,56,77,76,77,67,81,82,89,82,66,67,72,77,84,54,77,81,77,77,71,77
2,75,79,73,74,75,76,76,77,71,66,67,77,74,69,91,90,82,67,68,83,59,60,72,59,61,68,47,42,52,77
3,73,72,76,77,76,73,71,64,75,66,71,66,67,66,91,90,87,62,82,83,84,73,66,57,44,61,40,46,33,77
2,72,65,80,82,77,80,63,53,76,55,50,76,66,59,76,80,87,69,75,75,79,62,66,28,45,60,54,46,44,77
3,76,74,68,75,74,70,79,73,75,58,71,78,74,64,83,79,85,67,72,75,73,54,76,57,54,62,49,43,44,77
4,80,77,72,73,75,76,75,73,72,78,75,84,77,68,78,82,77,75,86,75,82,67,78,54,68,84,65,46,53,77
2,69,65,75,84,82,72,70,49,77,49,60,67,72,65,82,78,76,76,63,73,85,74,67,27,52,63,44,42,40,77
2,74,68,75,73,78,69,81,73,76,68,72,72,73,67,84,80,87,75,75,75,59,57,75,60,73,65,50,51,55,77
2,55,51,75,73,78,82,68,36,77,42,62,69,67,58,65,69,75,91,52,57,82,73,77,21,70,60,69,38,45,77
3,78,75,77,77,78,69,74,67,70,65,69,86,78,69,76,77,77,71,75,69,72,58,79,43,55,83,87,61,54,77
3,74,64,79,83,77,88,72,45,67,45,49,78,66,66,79,78,83,77,72,74,84,72,78,36,79,77,55,59,54,77
3,75,69,74,76,77,78,75,74,76,73,70,84,76,73,66,68,80,75,60,66,76,76,83,57,79,86,80,68,70,77
3,72,73,76,73,74,69,75,67,77,71,62,74,71,71,78,79,86,68,81,83,71,69,55,51,53,51,52,61,47,76
3,73,78,66,75,71,72,71,61,72,40,60,70,68,51,85,90,90,78,71,82,85,69,67,46,54,60,34,55,33,76
3,78,75,65,73,71,74,76,71,72,77,65,71,80,74,69,69,78,74,67,73,64,59,75,71,64,65,55,50,57,76
3,75,75,70,71,72,68,70,68,75,67,72,74,74,62,82,83,82,78,64,76,83,72,53,28,45,52,34,49,35,76
2,72,68,74,76,73,74,70,55,74,63,65,72,71,68,84,79,83,63,72,79,72,66,49,50,51,67,62,59,43,76
2,75,76,76,78,75,68,68,60,71,68,72,80,72,68,78,78,83,57,90,78,85,58,71,53,62,75,69,59,45,76
2,77,77,70,79,78,82,74,66,75,64,60,76,77,68,73,68,73,57,77,72,51,65,59,49,53,67,59,51,45,76
3,74,73,76,77,77,79,74,70,78,67,76,78,76,73,68,63,79,79,69,69,72,72,85,50,76,59,68,66,64,76
2,73,64,77,81,80,85,71,61,76,62,67,64,75,64,67,69,78,76,57,65,68,73,51,32,36,67,56,65,34,76
2,69,64,75,72,76,75,68,34,73,59,64,71,73,65,78,85,90,68,73,67,67,66,50,44,58,53,50,66,56,76
3,75,72,76,74,75,74,74,66,72,58,72,73,75,74,82,80,82,64,78,76,70,60,73,52,68,78,32,40,42,76
2,73,76,65,77,74,70,82,72,62,73,80,75,75,72,88,82,84,67,83,87,64,60,70,60,61,84,77,67,59,75
3,67,66,71,77,73,67,73,60,75,63,68,77,75,72,74,83,73,63,76,81,63,66,68,48,56,61,43,72,55,75
2,67,66,68,76,74,70,65,59,72,63,64,76,70,57,74,82,92,76,70,69,74,69,82,38,72,71,69,43,53,75
2,72,70,70,75,72,78,66,70,71,53,57,68,70,65,85,85,89,60,84,84,82,62,78,58,68,68,58,46,21,75
3,74,77,69,69,72,76,75,73,74,58,65,72,68,60,86,89,88,69,76,86,66,58,66,47,55,67,54,50,49,75
2,74,73,69,73,71,75,70,67,76,70,65,72,74,69,87,86,79,74,74,76,73,67,69,59,65,73,56,51,57,75
2,75,68,67,80,77,82,67,61,68,50,66,73,75,63,73,75,83,75,69,67,80,59,78,59,55,58,45,43,56,75
3,75,74,71,75,75,71,72,74,72,67,68,75,67,59,83,84,83,83,53,68,66,55,76,62,64,68,52,53,58,75
2,73,75,68,75,73,67,72,63,68,62,64,77,74,62,78,77,86,77,76,72,73,60,60,46,53,67,47,48,45,75
3,72,72,70,74,74,76,72,63,73,66,73,71,71,70,85,79,81,59,84,83,72,56,72,45,58,57,60,60,59,75
3,71,73,72,71,71,71,74,67,65,59,65,76,70,66,85,85,83,62,76,77,76,68,62,54,60,75,70,70,59,75
3,71,74,67,75,76,73,76,74,67,64,65,62,73,74,89,88,85,65,78,77,86,64,70,61,64,38,61,46,53,75
2,71,72,71,73,75,69,79,66,73,60,64,76,73,68,76,74,84,60,73,78,70,43,67,49,59,73,74,58,44,75
2,60,59,79,81,81,62,74,50,82,38,67,71,62,62,63,67,69,78,53,56,71,77,70,41,57,69,47,48,31,75
2,72,78,70,78,74,75,64,50,69,45,52,72,70,52,84,85,77,76,61,75,62,65,38,30,25,35,25,39,27,74
3,69,61,76,71,77,79,72,51,70,70,68,73,70,69,71,73,81,62,65,64,64,68,55,45,52,45,46,51,41,74
2,69,68,66,74,74,66,66,58,72,58,72,78,68,68,72,82,88,78,52,68,64,68,59,26,41,64,35,31,37,74
2,72,75,66,72,73,62,74,58,68,51,68,75,66,58,79,89,90,63,78,79,68,55,53,21,42,58,21,22,33,74
2,71,72,71,76,73,73,75,55,74,43,62,73,67,58,77,79,77,56,74,78,73,61,71,33,65,57,34,41,39,74
2,59,43,76,74,78,78,66,30,76,35,51,53,56,46,66,69,67,79,44,53,60,70,60,24,26,29,30,44,28,74
3,68,72,70,76,74,75,72,69,71,42,54,59,61,58,82,84,91,41,86,85,93,60,69,45,74,49,47,55,44,74
2,70,67,70,71,74,72,74,61,68,54,69,75,75,57,73,74,81,77,59,66,64,71,76,57,67,74,72,67,47,74
3,72,69,73,71,69,64,72,66,74,61,63,69,75,69,90,85,76,71,77,81,59,53,68,48,66,68,65,62,55,74
2,67,67,75,76,77,74,74,58,73,52,67,71,64,69,74,83,79,88,44,57,55,54,61,30,36,64,42,44,39,74
2,76,73,66,73,70,58,71,63,71,62,73,82,73,66,82,85,78,64,75,74,68,49,58,49,61,81,59,62,44,74
2,74,70,75,77,76,74,74,56,64,56,69,71,69,64,77,74,78,65,77,77,67,60,66,36,43,57,47,60,49,74
3,78,72,68,71,67,76,81,75,69,53,74,78,76,69,76,81,76,62,68,78,67,57,73,55,64,76,50,55,80,74
2,65,69,66,69,72,63,74,73,63,62,60,75,67,66,87,90,90,71,80,70,86,58,72,24,66,76,73,70,24,74
2,72,69,78,77,77,73,73,66,75,47,55,46,75,70,80,77,74,60,75,70,64,63,69,47,71,59,51,50,62,74
3,74,74,67,71,72,63,73,67,68,69,74,73,72,72,86,79,83,64,77,84,75,59,76,48,73,68,69,51,49,74
2,74,71,71,74,77,76,69,70,72,64,68,80,72,65,64,68,85,73,64,64,70,54,52,42,48,76,51,46,49,74
2,70,69,72,79,74,79,69,62,67,62,73,77,61,63,75,77,81,76,75,72,82,68,68,36,43,72,70,63,37,74
3,71,68,69,76,77,77,70,59,69,66,80,78,73,68,72,75,70,71,66,62,78,68,72,43,54,66,58,55,44,74
2,72,71,71,72,76,51,66,69,69,72,60,74,73,68,79,78,79,72,72,73,78,64,68,48,46,67,68,72,32,74
2,67,58,74,74,75,79,72,60,77,55,62,66,70,72,75,75,76,72,77,67,78,73,75,58,62,65,64,72,63,74
2,69,61,75,79,78,71,69,60,75,52,79,79,71,71,55,69,65,69,65,65,67,68,75,44,70,76,45,55,55,74
2,73,66,72,75,73,74,74,68,72,68,72,74,75,70,70,73,75,73,73,69,76,71,69,50,64,59,55,61,34,74
2,72,70,75,74,76,58,71,51,73,38,46,70,71,45,62,69,70,63,64,58,61,69,49,28,22,59,54,43,21,73
3,73,76,62,68,70,60,77,67,67,66,65,75,68,70,84,92,78,44,87,89,70,52,69,68,70,59,46,59,60,73
2,65,65,68,72,71,64,69,55,69,49,69,69,65,65,91,85,81,70,87,82,75,55,49,36,45,58,37,45,28,73
3,74,73,72,69,71,77,70,64,71,57,62,73,70,60,80,85,75,59,75,73,72,62,37,29,35,46,40,45,30,73
3,71,70,72,70,69,66,70,62,70,63,68,71,68,65,87,84,83,55,80,82,82,53,72,53,64,75,67,58,52,73
3,71,75,57,70,75,90,71,63,73,62,48,75,66,61,79,79,89,74,68,70,81,55,67,56,61,72,65,59,57,73
2,73,69,76,78,77,61,65,74,72,63,54,75,73,72,73,68,71,58,70,75,60,33,60,57,68,50,47,43,52,73
3,73,69,67,73,71,64,76,57,71,67,65,77,71,68,72,75,71,73,64,69,68,53,60,51,54,59,55,50,58,73
2,60,78,69,77,72,66,62,53,75,43,44,58,59,56,87,84,90,67,77,76,86,78,51,28,38,58,41,35,33,73
3,70,69,71,72,74,68,67,64,71,64,67,73,70,69,74,74,78,71,77,74,81,72,72,50,65,63,55,63,52,73
2,73,69,70,75,73,68,74,66,63,65,68,79,73,70,77,77,76,65,74,75,76,54,74,45,66,76,75,56,60,73
2,69,69,78,74,76,72,68,47,76,64,64,72,72,73,69,72,72,64,79,79,72,61,66,25,62,58,43,53,38,74
2,71,70,73,71,73,72,76,51,70,65,75,71,67,66,79,83,75,76,71,76,58,52,66,30,46,63,58,55,48,73
3,68,70,74,70,74,77,73,67,67,58,68,76,66,64,77,76,77,71,69,74,79,63,73,50,64,73,69,58,59,73
2,68,67,72,76,75,70,70,69,70,59,69,70,72,60,67,77,77,77,58,68,70,58,77,66,64,59,52,59,65,73
2,75,71,67,71,70,81,67,62,71,60,73,74,72,70,78,78,75,76,73,73,73,60,81,40,67,73,77,57,57,73
2,75,70,70,72,71,66,70,64,70,70,76,85,77,77,68,68,68,66,72,72,74,58,72,46,62,80,76,50,62,73
3,61,56,71,72,73,82,66,51,77,66,44,67,72,71,71,72,78,70,66,66,53,67,63,41,52,61,71,72,52,72
2,61,63,71,71,71,71,72,61,71,49,55,71,72,61,71,77,70,72,59,55,48,67,44,41,42,51,52,53,46,72
2,57,61,67,73,68,41,67,40,67,40,46,72,68,53,82,79,86,58,57,68,71,59,55,40,48,64,40,38,49,72
2,50,44,69,76,77,77,55,40,67,42,47,51,66,74,63,66,46,81,55,48,72,74,72,33,45,54,42,71,40,72
2,70,66,72,70,77,79,73,48,73,58,66,65,70,67,69,74,69,76,74,67,68,67,66,40,59,49,47,44,48,72
3,66,73,74,75,74,45,63,61,61,67,73,72,62,58,92,91,72,55,80,72,71,57,30,41,41,40,41,39,35,72
2,71,73,66,69,71,65,73,71,68,64,65,79,69,65,79,77,71,65,67,71,63,59,75,53,70,72,74,34,60,72
3,79,77,63,59,65,72,73,67,69,77,60,75,75,63,83,78,78,53,69,86,77,67,63,58,55,75,65,56,69,72
