3,74,69,72,70,72,76,74,67,74,78,77,78,80,79,52,47,70,68,75,70,62,61,65,60,65,69,73,65,63,75
2,72,69,63,72,75,82,71,55,75,73,76,56,75,72,70,71,80,64,72,70,59,45,70,60,71,67,66,66,40,74
2,69,50,78,72,73,72,69,41,78,59,67,61,65,64,62,66,73,71,68,63,90,69,60,36,27,51,38,51,40,74
2,77,70,65,69,70,83,71,58,77,75,75,64,78,78,55,59,55,60,77,63,55,49,72,46,69,57,64,55,64,74
3,78,74,64,68,72,68,66,54,74,74,66,66,78,72,65,69,79,65,55,69,59,68,76,54,72,64,60,60,64,73
2,64,59,67,67,75,88,72,54,71,58,66,48,70,66,53,55,87,89,49,40,55,75,77,38,53,49,40,53,43,73
2,64,64,68,68,75,78,73,59,69,59,39,54,76,78,54,54,80,77,54,56,65,68,70,34,69,35,55,36,32,73
2,72,66,69,69,70,84,69,56,72,69,72,64,73,70,67,71,89,68,74,68,81,56,74,49,69,71,63,69,71,73
2,75,68,58,63,69,76,74,60,73,75,78,69,76,74,72,67,74,75,58,58,73,56,71,54,67,63,56,48,50,73
2,60,46,71,62,75,92,71,49,79,64,64,47,73,64,54,55,89,71,73,67,71,66,54,43,44,52,45,47,37,73
2,68,43,74,68,72,77,69,54,75,65,68,57,72,70,50,53,82,75,34,44,30,69,69,46,64,62,60,42,38,73
2,69,65,64,71,76,86,71,55,77,63,54,46,67,59,74,72,80,82,76,72,68,59,80,36,54,45,37,38,41,72
2,71,67,63,63,70,71,61,56,76,65,53,53,75,70,69,68,82,74,83,73,70,61,53,37,41,49,47,50,32,72
2,69,43,72,69,74,73,64,45,75,57,44,51,73,67,66,64,77,77,54,69,64,44,67,30,34,45,48,53,30,72
2,70,66,68,69,71,65,72,62,70,64,72,63,71,73,65,43,85,67,69,60,71,64,69,43,56,64,50,63,42,72
3,67,62,66,72,71,93,67,63,71,65,71,51,69,68,51,54,77,83,70,59,65,69,67,59,69,65,46,67,64,72
2,63,57,58,76,82,74,68,59,83,66,56,39,69,64,54,49,69,62,61,65,84,58,66,39,54,59,44,51,45,72
2,74,63,67,70,73,75,71,55,75,62,75,54,75,73,47,49,34,82,42,48,60,74,72,51,60,35,42,63,58,72
2,60,58,63,63,71,79,64,54,77,65,56,43,77,75,76,74,75,59,80,81,58,71,80,57,73,63,54,62,63,71
3,76,73,62,68,70,68,66,50,68,70,60,50,76,74,77,69,79,55,75,79,61,58,59,33,51,63,45,56,36,71
2,66,60,68,68,71,86,67,33,70,47,60,47,69,66,68,71,82,80,61,64,78,65,55,41,40,44,35,46,38,71
2,74,59,65,59,65,69,73,56,76,66,63,61,71,67,45,55,72,88,32,47,60,67,77,56,71,41,46,47,36,71
3,70,72,70,66,70,83,73,63,72,60,72,53,73,74,75,69,85,69,74,78,67,66,76,54,65,64,55,58,59,71
3,74,71,62,60,66,75,65,65,65,64,65,56,75,73,72,68,70,75,72,68,58,44,75,67,70,68,65,62,60,71
2,66,58,65,66,75,75,66,47,73,65,69,54,71,64,49,54,83,80,60,51,71,61,64,53,59,56,52,50,51,71
2,74,66,54,58,58,68,70,68,68,74,74,64,76,72,54,54,66,70,76,56,70,68,70,50,64,68,64,68,66,71
2,60,58,67,72,76,66,75,49,76,48,59,56,64,61,66,65,77,75,63,60,64,54,51,37,50,57,46,50,35,70
2,62,61,73,71,69,80,64,49,71,60,62,51,64,67,69,61,80,70,70,67,74,50,55,34,55,49,33,45,39,70
2,74,69,64,61,67,66,61,58,64,74,55,62,76,73,73,68,73,62,69,75,70,60,60,63,55,48,44,44,36,70
2,70,68,66,67,66,72,66,57,67,61,58,57,72,71,67,66,78,74,72,62,74,62,80,47,53,57,40,49,46,70
2,62,69,66,66,68,81,72,59,73,64,55,60,70,69,67,70,74,70,73,72,82,53,58,47,58,67,52,34,53,70
2,66,61,67,64,67,71,66,47,71,71,72,51,71,68,64,59,74,63,61,64,60,57,55,41,51,62,63,48,36,70
2,71,64,72,73,73,68,66,56,67,66,49,54,70,64,49,50,73,72,55,52,72,66,59,30,58,65,59,62,30,70
2,70,63,70,67,72,63,67,59,67,68,71,56,68,65,69,55,90,70,74,74,75,64,58,38,46,49,44,42,44,70
2,63,57,67,70,73,71,68,44,73,59,72,49,67,64,54,53,76,76,63,65,80,65,66,48,59,65,63,57,54,70
3,66,64,64,60,71,64,61,49,70,72,52,56,71,73,56,59,78,80,48,57,56,55,77,49,61,60,28,57,40,70
2,67,64,52,55,67,61,62,55,64,70,52,66,77,69,59,51,74,71,63,59,68,58,66,52,65,74,61,73,59,69
3,63,60,66,57,67,68,60,63,68,67,66,59,70,72,61,61,84,70,63,61,77,62,50,32,57,33,33,36,33,69
2,57,52,72,69,70,78,70,52,72,52,76,48,62,61,47,53,76,82,50,37,53,69,76,51,57,37,40,50,48,69
2,67,62,61,64,69,55,63,40,75,67,70,59,69,68,78,76,74,74,59,66,76,71,51,30,48,56,24,30,29,69
2,67,59,61,64,67,86,72,44,65,63,74,50,68,65,65,61,80,71,74,72,63,45,65,41,60,59,55,64,50,69
2,67,63,66,63,69,62,64,50,72,70,82,64,74,68,44,47,90,70,72,71,90,45,58,40,50,58,56,47,48,69
2,66,65,62,61,64,67,66,63,67,66,65,57,71,70,45,56,75,70,63,65,66,63,67,63,64,62,63,65,55,68
2,66,58,65,66,70,74,70,64,70,69,76,58,63,66,63,53,65,81,64,64,62,62,66,48,57,51,61,61,47,69
3,69,63,40,36,52,63,67,63,66,71,80,72,73,70,68,68,60,57,86,76,31,36,71,64,70,72,73,78,65,69
3,68,64,60,64,65,69,67,68,66,69,71,63,67,68,71,75,72,73,71,80,72,64,74,62,72,64,56,56,64,68
3,67,65,55,61,66,68,65,58,65,69,66,66,72,67,61,64,77,68,64,55,50,42,70,60,73,68,61,62,47,68
2,72,68,61,72,68,82,69,65,65,63,60,60,71,70,67,66,78,63,77,74,74,47,70,51,67,71,67,82,65,68
2,61,62,58,56,64,76,63,55,65,70,64,65,72,69,61,67,78,76,63,48,71,68,61,55,61,52,52,67,52,68
2,66,53,55,61,67,74,72,47,73,60,67,40,67,65,66,61,69,72,70,66,77,45,67,35,56,58,49,50,44,68
2,68,62,48,44,60,61,68,60,51,68,65,70,72,61,63,66,71,67,72,59,48,46,69,58,70,59,64,61,72,67
2,66,58,52,69,75,63,60,57,68,45,57,44,67,76,50,64,60,73,62,68,67,57,59,50,60,42,40,60,51,67
2,68,60,64,55,66,63,58,67,60,70,66,64,74,68,62,60,65,74,77,57,58,48,66,49,55,64,60,47,52,67
3,68,65,58,60,65,74,66,64,68,56,61,48,72,69,77,75,66,58,83,62,56,54,63,51,67,46,59,56,46,67
2,67,65,61,61,65,81,64,55,64,64,61,44,69,67,55,32,72,70,70,59,66,62,67,55,63,53,39,63,39,67
3,68,64,65,64,68,65,68,58,64,65,56,59,70,65,56,57,61,59,76,69,56,55,62,56,59,42,54,46,53,67
3,63,55,65,61,68,76,65,46,67,47,63,48,64,56,66,70,83,75,72,56,71,62,33,34,25,43,33,39,30,67
2,66,55,43,64,69,61,57,37,68,47,42,44,73,69,64,62,72,67,68,60,57,53,56,39,38,42,41,39,30,66
2,65,62,59,58,62,84,55,47,69,53,66,52,66,61,68,61,81,79,62,59,64,57,58,51,50,53,63,53,53,66
2,68,63,65,58,63,53,63,32,64,62,44,31,70,70,51,55,78,83,56,54,64,60,70,46,66,70,65,45,36,66
2,63,57,64,68,66,66,65,41,68,58,57,56,64,61,80,78,69,58,75,76,83,65,58,25,49,59,34,46,43,66
3,60,62,57,62,65,70,59,57,65,64,58,65,67,59,76,79,90,65,86,85,70,50,58,54,66,49,54,66,45,66
2,60,56,63,61,66,76,65,35,63,51,53,49,61,59,47,44,33,74,63,61,65,68,65,50,51,46,30,54,58,66
2,61,56,66,61,66,76,60,39,67,50,72,63,64,62,49,53,82,70,49,60,64,69,63,59,48,62,61,53,61,66
2,66,59,66,65,67,64,61,57,67,45,63,62,61,64,55,53,70,78,42,57,34,69,69,52,60,58,63,65,54,66
2,61,49,65,51,70,63,51,26,63,61,60,55,67,61,49,51,81,83,56,58,81,69,62,41,53,47,39,48,50,66
2,67,53,66,64,64,69,56,45,66,59,60,47,65,60,58,56,71,57,79,86,79,54,46,54,48,32,35,39,30,65
3,67,63,55,56,58,52,63,57,57,65,68,63,70,68,64,63,58,70,70,62,58,60,63,54,55,64,63,60,54,65
3,64,62,57,55,58,77,69,65,57,65,62,48,68,65,76,69,82,64,85,84,81,44,63,45,53,45,54,57,37,65
2,65,63,61,62,63,77,64,53,63,62,63,52,66,63,68,74,79,75,62,72,59,53,58,48,56,54,46,41,49,65
2,66,60,62,56,67,68,56,55,49,58,58,45,68,63,67,59,69,81,52,48,59,59,54,38,57,44,37,40,31,64
3,54,65,65,58,63,88,57,62,72,65,67,62,62,56,55,54,53,73,76,48,82,67,69,51,61,66,50,60,26,64
2,67,54,57,67,66,75,57,72,54,48,56,56,64,69,59,62,72,72,66,71,64,53,65,55,70,53,62,52,46,63
2,53,49,60,66,63,55,63,40,57,30,45,36,48,42,70,59,68,69,62,56,64,62,23,24,25,33,27,36,29,62
2,64,61,40,50,53,68,64,59,46,63,55,49,66,60,81,78,64,70,70,60,63,50,61,58,57,46,39,47,33,62
2,59,56,59,59,64,61,62,42,64,54,56,38,64,60,60,63,72,70,58,55,70,48,39,26,56,19,32,35,32,62
2,54,40,61,60,62,60,50,31,62,43,49,37,59,56,59,64,70,66,49,48,72,60,40,26,33,32,31,28,28,62
2,65,63,50,35,42,53,55,62,51,61,60,65,67,57,74,76,71,57,83,74,59,56,64,58,60,58,41,55,57,62
3,70,64,38,51,50,60,51,66,57,64,39,60,64,56,70,62,59,58,74,71,49,52,58,41,40,61,35,46,56,61
2,49,37,60,58,63,66,53,23,57,57,40,22,65,60,51,33,69,77,63,73,75,49,38,20,32,23,30,37,22,61
3,63,57,35,41,43,57,63,54,44,48,51,53,60,55,72,74,67,59,68,65,66,49,60,48,38,55,58,50,39,60
2,57,53,50,55,56,83,52,53,62,53,57,33,59,57,71,68,70,57,65,63,55,47,54,40,37,37,36,42,39,60
2,57,51,47,48,46,68,62,60,55,67,55,57,63,55,61,64,64,71,62,61,61,51,52,49,44,26,35,41,40,59
2,50,47,60,57,61,52,56,53,57,55,68,60,63,58,73,71,63,65,66,56,66,46,53,42,48,50,51,47,44,59
2,51,47,53,46,52,41,54,56,47,53,43,46,56,53,65,63,54,48,64,71,53,51,56,49,53,45,46,56,53,54
2,74,69,69,78,78,90,77,63,75,73,76,69,75,72,66,67,80,77,68,71,70,68,76,56,69,70,69,72,69,77
2,77,64,58,76,76,75,73,57,69,79,72,64,80,77,54,55,78,84,50,50,78,78,77,45,73,66,55,60,60,75
3,80,78,64,70,70,58,79,70,77,80,76,73,81,79,74,68,78,65,73,79,65,59,71,63,72,78,76,71,66,79
3,79,73,11,12,41,62,74,75,42,82,58,76,81,77,55,53,66,59,73,83,54,53,79,63,77,75,61,62,44,76
3,74,72,45,34,55,56,62,70,29,72,61,70,75,66,74,72,65,55,81,80,58,67,72,69,77,74,77,47,57,73
3,70,69,68,68,71,75,75,69,69,68,67,67,72,71,68,71,92,75,71,69,72,64,75,64,68,60,64,59,68,73
3,71,73,61,71,74,65,64,63,65,70,63,51,72,67,73,75,76,69,74,79,73,57,68,53,63,48,46,52,46,70
3,85,82,80,73,78,79,77,75,84,85,82,78,83,84,64,65,89,62,67,73,56,61,83,71,81,77,78,85,78,83
4,82,83,62,52,65,68,83,85,70,84,78,75,82,80,83,76,86,61,86,85,67,45,74,78,78,85,76,76,77,82
2,86,76,40,39,49,49,88,48,57,94,93,91,88,90,47,33,55,59,64,44,33,39,75,58,65,92,93,84,76,82
4,83,85,43,62,66,58,81,78,65,84,73,61,82,74,76,68,68,34,81,86,62,53,51,71,69,77,64,65,53,79
3,81,76,76,79,82,77,80,78,82,69,61,65,82,80,65,58,79,66,73,70,53,51,69,53,62,78,68,50,58,79
2,80,76,60,72,74,82,75,54,73,76,72,64,80,74,76,76,84,74,68,78,58,59,66,39,56,62,37,52,46,76
3,78,74,60,67,73,78,73,65,74,73,75,67,79,76,79,75,79,64,93,85,31,32,62,50,59,62,32,48,50,75
2,69,71,80,77,75,89,69,59,74,63,63,55,73,70,68,69,81,70,74,63,62,74,67,59,61,51,62,71,68,75
3,68,67,73,75,78,85,71,64,74,70,69,65,75,69,66,66,84,74,57,72,70,68,62,29,63,52,55,60,63,75
3,77,74,66,68,72,76,70,68,75,74,75,72,79,77,68,68,71,78,69,64,69,66,80,51,76,74,72,69,64,75
2,68,57,73,64,70,73,68,59,74,69,67,50,76,76,66,67,79,76,63,63,64,54,75,39,77,70,60,55,59,74
4,81,83,58,56,58,61,78,64,58,76,80,74,80,70,45,45,56,55,76,35,55,54,67,62,67,83,75,72,65,74
3,74,75,59,62,63,69,72,66,56,73,65,65,76,74,78,77,82,45,85,76,63,54,77,60,73,76,75,76,51,73
3,74,69,66,69,74,73,68,74,70,77,68,68,72,71,66,70,81,70,72,67,67,59,81,62,73,79,80,69,57,73
3,66,62,66,68,65,85,67,64,73,65,70,61,72,74,74,76,92,84,66,67,82,66,79,61,62,54,55,42,64,73
3,75,72,44,51,68,47,70,68,66,72,61,63,74,70,84,77,73,69,78,78,72,53,65,71,70,65,51,62,59,73
3,76,74,47,43,52,61,76,66,54,74,73,74,72,65,75,68,69,56,74,76,68,55,78,64,72,80,75,70,62,73
2,76,73,46,35,49,61,75,72,56,73,80,73,75,71,67,69,83,74,62,75,52,54,82,68,80,70,61,74,74,73
2,71,66,65,69,73,77,69,67,77,75,74,71,74,74,68,66,69,70,62,69,70,68,77,59,73,58,54,67,68,73
2,72,66,70,74,77,84,75,61,76,65,67,70,72,73,67,68,79,77,65,61,74,67,80,57,74,72,70,62,57,72
3,74,73,58,59,62,63,67,69,65,69,69,64,75,69,82,82,76,64,62,84,70,66,73,68,66,63,62,52,62,72
2,73,66,63,63,69,74,72,64,73,72,71,68,75,72,66,65,74,64,66,72,70,62,73,52,70,66,70,58,66,72
3,73,71,50,51,55,66,70,63,60,75,73,73,73,71,64,67,71,59,72,68,59,47,82,61,80,78,76,76,53,71
3,73,71,42,38,51,43,73,72,43,77,71,79,76,71,63,60,60,57,77,79,58,48,69,62,78,79,77,68,77,71
2,72,62,39,45,54,70,68,68,61,71,71,63,76,72,52,63,74,42,75,69,46,49,64,54,55,69,49,66,41,70
3,64,71,51,50,49,65,76,75,63,65,73,62,67,65,87,86,93,52,73,77,68,71,75,58,71,71,69,57,61,70
2,69,66,66,61,65,73,64,67,70,67,71,66,72,69,74,69,83,67,77,71,55,57,70,50,61,60,57,53,62,70
2,72,69,61,64,68,70,71,65,67,66,70,68,70,69,67,67,77,73,72,68,83,75,76,63,73,69,65,62,68,70
3,73,76,54,49,61,70,69,64,59,65,66,62,71,69,75,79,77,76,73,75,68,61,80,69,71,68,59,69,69,70
3,70,65,33,49,52,60,74,72,45,74,66,70,72,69,56,51,55,56,75,69,31,59,70,62,69,70,70,72,62,70
2,62,62,65,62,69,74,72,50,73,64,56,45,65,59,66,70,82,74,56,47,77,68,68,46,69,39,36,44,37,69
3,70,73,25,27,42,54,61,64,23,62,58,61,69,63,76,77,68,53,71,85,68,53,66,68,63,56,62,51,57,69
3,70,69,26,25,50,27,71,65,49,72,69,60,74,71,73,67,68,59,75,76,52,51,67,48,59,67,70,67,56,69
3,69,68,53,52,51,53,67,63,57,68,51,72,76,74,68,67,64,61,71,72,58,47,79,59,71,80,85,70,49,69
2,70,60,58,51,66,57,68,57,67,71,66,46,72,69,60,61,75,72,70,67,67,60,61,51,59,58,58,32,47,69
2,70,61,51,61,61,71,69,51,61,75,73,61,74,73,70,54,72,69,68,60,53,63,66,41,69,61,65,73,64,69
2,65,69,59,62,64,68,65,55,78,62,65,55,73,71,65,72,66,50,77,75,64,56,56,53,60,49,56,53,46,68
2,73,66,50,51,51,65,65,65,50,69,65,51,70,68,68,69,76,62,72,82,58,52,70,56,66,65,68,65,55,68
3,70,67,64,68,66,84,65,65,46,63,71,59,73,68,66,68,80,66,76,72,62,48,46,60,58,46,50,46,56,68
3,68,47,58,67,62,71,73,53,72,56,51,54,72,66,69,65,69,68,73,74,72,65,49,39,57,51,49,67,38,68
2,71,67,54,60,56,75,66,67,59,69,59,74,70,65,63,69,77,70,56,58,60,60,72,55,61,64,66,63,60,68
3,64,63,60,62,65,54,67,60,60,68,68,63,73,72,65,69,90,82,63,70,80,60,75,63,74,74,77,75,58,68
2,64,65,67,64,66,71,66,62,64,58,62,71,64,60,70,69,76,61,82,71,76,56,68,59,66,73,66,80,46,68
3,69,68,63,63,66,62,57,56,70,66,69,55,73,65,66,67,74,76,57,54,36,67,59,50,49,60,57,53,44,68
2,71,68,29,28,33,66,71,60,52,62,58,66,67,61,68,67,68,44,69,75,67,40,74,54,62,63,72,46,55,67
2,68,64,56,58,61,73,61,57,64,64,56,58,72,72,67,67,72,72,67,65,48,47,64,51,55,54,42,59,54,67
4,66,70,59,62,62,64,57,62,64,43,56,62,64,58,89,86,62,51,68,89,59,53,72,61,72,61,52,61,59,67
3,65,67,28,21,36,59,69,68,35,70,78,63,63,47,69,68,71,57,85,83,65,30,66,65,69,68,70,74,67,67
2,69,63,64,55,55,53,67,64,67,61,65,60,66,65,72,68,70,65,79,65,42,60,63,50,62,42,53,47,60,66
3,65,64,49,44,52,69,59,58,68,56,63,62,68,65,79,79,81,55,83,82,55,55,65,57,68,65,66,53,44,65
3,67,60,55,58,57,63,64,65,57,66,59,58,66,69,63,66,58,62,68,67,60,61,65,46,52,73,75,64,47,65
3,67,64,61,52,68,58,60,43,66,65,63,53,66,69,63,62,58,56,67,67,63,48,63,45,54,55,44,43,54,65
2,60,51,43,62,67,76,72,53,71,65,62,48,70,64,64,61,81,82,37,57,71,66,70,39,55,54,60,68,55,65
3,66,58,39,44,41,65,65,48,59,71,57,58,75,72,71,65,51,53,76,70,58,51,51,45,41,55,47,52,43,64
2,68,65,51,52,55,77,63,46,67,58,76,56,63,66,67,63,87,52,85,86,71,44,39,38,44,61,46,50,40,64
2,56,48,59,63,64,76,57,42,58,41,55,56,54,49,71,76,82,66,71,67,74,58,49,33,43,49,38,48,36,64
3,63,65,35,44,38,55,60,63,38,53,40,62,59,54,79,77,65,58,69,79,74,52,48,56,43,52,43,44,42,64
2,63,63,66,71,69,56,62,53,65,54,60,43,57,56,56,59,68,83,53,68,62,45,35,43,65,43,64,56,33,64
3,67,66,43,53,52,66,56,49,59,64,53,58,64,66,75,73,73,70,68,75,74,54,69,53,49,59,46,52,49,63
2,64,57,57,60,60,65,57,48,58,62,66,52,67,61,53,67,81,59,84,80,81,50,66,50,68,45,46,50,61,63
2,62,50,30,60,64,66,64,59,68,61,65,35,64,60,58,62,85,90,60,49,74,44,58,34,58,47,52,53,31,63
2,64,62,54,61,62,61,63,33,55,66,48,49,68,65,63,55,54,60,66,58,62,63,57,49,46,50,42,49,39,62
3,62,55,36,39,46,66,68,54,71,60,58,49,65,61,59,62,53,61,64,47,67,65,67,55,53,68,65,56,63,61
2,61,59,49,52,54,40,59,58,53,61,57,61,64,62,69,68,64,45,82,66,61,52,58,45,53,68,64,43,46,61
3,67,66,36,48,43,43,48,54,22,64,59,52,65,61,70,71,69,64,66,69,54,38,54,51,54,40,35,41,41,63
2,63,61,57,70,61,61,47,47,42,63,65,68,67,66,54,55,55,56,75,57,55,58,59,46,52,67,56,53,37,60
2,64,55,57,62,63,69,59,40,60,54,55,52,65,62,52,54,67,62,68,63,62,60,57,42,37,46,43,56,44,60
3,64,66,62,58,64,60,59,54,56,39,61,60,66,61,55,63,66,82,52,58,67,60,69,45,51,43,61,57,34,60
2,60,55,51,51,54,57,61,61,51,61,65,53,62,53,57,60,78,74,64,58,54,52,57,59,54,53,38,54,53,60
2,60,54,61,48,53,46,49,42,46,65,65,46,66,67,70,65,72,73,72,71,73,41,55,28,62,54,60,37,42,60
2,59,58,50,58,57,84,56,56,52,43,60,47,64,59,61,61,80,80,72,58,65,53,67,53,46,39,48,61,46,58
3,62,61,48,43,41,50,53,52,45,51,60,53,63,62,61,65,58,54,84,63,61,41,56,55,39,60,39,55,44,57
4,80,84,38,21,33,48,75,77,46,80,83,76,79,74,79,76,82,52,82,84,63,40,64,77,68,75,69,81,69,80
4,82,82,23,17,26,62,78,79,43,81,78,70,80,68,79,72,76,63,84,86,53,45,72,71,73,74,71,64,67,80
4,77,80,32,26,30,75,74,83,31,76,77,73,79,65,82,87,81,77,76,90,85,66,79,78,73,72,76,73,75,79
4,83,84,26,45,45,59,80,84,42,78,80,84,81,73,83,87,86,77,67,78,82,78,83,78,80,73,76,76,80,84
4,73,75,31,23,13,41,76,77,31,76,76,62,73,63,86,78,67,48,88,89,44,44,53,71,61,56,57,61,55,75
3,75,72,51,49,51,57,76,75,54,78,75,73,78,76,72,71,73,58,69,73,34,58,70,66,68,58,57,63,70,75
4,75,75,38,30,32,41,74,68,43,76,79,59,75,60,68,66,67,44,85,76,48,47,60,72,63,68,64,73,69,74
4,74,75,31,33,24,39,80,72,36,74,74,71,75,60,83,75,68,33,90,86,66,42,59,64,56,73,69,68,74,74
4,75,74,22,23,27,65,62,76,22,76,75,75,72,62,70,70,73,57,75,78,73,68,70,75,75,81,75,68,63,74
4,72,77,31,22,23,34,74,75,45,76,67,75,75,74,77,72,66,71,71,77,45,68,63,61,62,77,76,76,64,74
4,73,74,30,31,33,54,76,74,20,75,83,73,74,75,45,56,68,44,76,78,48,42,74,72,75,83,75,72,73,74
4,75,77,52,48,56,47,67,67,44,74,76,75,77,71,74,75,58,60,62,82,64,58,55,65,57,70,62,64,66,74
4,78,82,27,30,28,34,71,65,23,65,60,73,66,64,85,83,62,56,83,89,54,32,73,64,82,73,67,56,54,74
3,76,75,49,46,47,77,65,72,50,74,73,62,70,71,82,79,78,73,65,80,74,42,74,65,71,72,66,66,68,74
4,75,72,49,44,51,45,67,68,47,68,76,76,76,63,80,84,67,50,79,81,52,56,74,66,68,77,76,68,72,73
4,75,78,54,40,56,58,62,65,44,72,66,76,76,66,79,81,65,54,74,84,75,57,58,63,59,68,59,58,42,73
3,75,72,50,48,53,80,75,62,63,72,71,56,75,65,66,76,80,66,75,73,72,62,77,66,68,71,74,77,56,72
4,69,70,31,28,21,32,68,70,34,73,63,64,71,68,84,81,65,66,76,76,48,24,72,62,79,62,72,60,46,72
3,70,75,15,23,22,51,64,61,31,67,63,59,73,67,84,79,65,57,85,91,58,49,65,63,74,74,60,57,59,72
4,70,74,28,29,33,37,69,66,36,71,63,62,70,63,80,76,60,50,84,82,49,39,68,61,66,73,71,69,60,71
3,71,73,41,34,40,71,64,64,37,61,67,67,65,60,86,85,80,61,76,88,58,53,66,61,62,71,61,45,56,71
4,67,72,52,40,51,48,68,70,40,73,67,66,71,58,72,74,51,52,64,81,48,67,56,62,54,64,61,64,71,70
4,70,73,45,40,38,60,76,65,65,64,58,66,67,60,78,70,64,57,82,83,60,71,62,62,54,67,56,66,60,69
3,75,53,22,24,21,68,58,74,22,75,65,52,75,69,63,65,65,68,64,51,55,59,65,68,63,58,54,51,52,69
3,68,67,31,48,34,45,72,73,37,71,51,48,60,72,67,71,57,52,73,74,72,57,55,65,59,58,67,67,62,68
4,65,75,33,35,34,40,71,76,33,75,56,55,53,59,74,52,55,59,63,40,43,48,61,71,65,59,66,51,52,68
3,71,73,35,62,34,39,58,67,27,64,69,64,67,53,76,75,61,38,81,71,44,41,59,62,59,62,42,51,62,68
